latitude,longitude,brightness,daynight,bright_t31,acq_time,frp,confidence
-16.187,36.77,326.2,D,304.5,1140,26.7,46
-16.279,36.243,343.7,D,299.9,1140,91.7,88
-15.988,37.805,333.1,D,308.3,1140,53.4,76
-15.992,37.783,328.1,D,306.7,1140,28.2,66
-16.159,36.859,325.1,D,306.1,1140,17.4,42
-16.162,36.841,336.6,D,304.9,1140,58.3,80
-16.28,36.252,332.8,D,298.8,1140,50.8,70
-16.283,36.237,342.3,D,301.3,1140,83.4,86
-15.978,37.954,331,D,305.5,1140,47.9,72
-16.174,36.817,325.8,D,305.3,1140,21.1,49
-16.285,36.154,334.7,D,305.7,1140,41,59
-16.828,32.712,337.4,D,312.9,1140,21.4,80
-15.992,37.798,334.9,D,308,1140,64.1,79
-16.155,36.851,330.2,D,306,1140,32.5,69
-16.158,36.833,325.7,D,304.8,1140,18.4,41
-15.992,37.644,327,D,306.2,1140,24.6,56
-16.785,32.746,327.4,D,310,1140,9.7,26
-16.936,31.671,336.9,D,312.7,1140,20.5,80
-16.028,37.213,328.4,D,304.6,1140,30.2,65
-16.596,33.834,332.6,D,310,1140,15.5,70
-17.037,30.903,346.9,D,312.5,1140,40.3,90
-17.039,30.894,347.8,D,312.9,1140,41.6,86
-16.067,36.853,326.1,D,304.9,1140,21.6,51
-16.138,36.447,327.4,D,301.8,1140,31.9,41
-16.153,36.363,333.4,D,305.8,1140,48.1,73
-17.286,28.945,330.9,D,314.1,1140,10.2,69
-16.029,37.207,327.9,D,304.5,1140,28.4,63
-16.912,31.584,327,D,310.7,1140,7.1,55
-17.206,29.5,329.1,D,311.8,1140,9.3,55
-17.208,29.49,327.5,D,313.2,1140,7.5,54
-16.145,36.441,348.5,D,299,1140,114.4,92
-16.145,36.373,328.6,D,306.4,1140,30,48
-16.148,36.357,328.3,D,304.4,1140,27.8,46
-16.468,34.394,343.2,D,309.8,1140,46.8,87
-16.469,34.382,331.7,D,307.9,1140,20.3,69
-15.953,37.418,327.3,D,305.8,1140,29.8,61
-15.807,38.173,326.2,D,305.1,1140,26.7,48
-15.811,38.15,331.4,D,304.1,1140,51.8,72
-15.823,38.081,335.2,D,306.6,1140,73.7,79
-15.863,37.857,331.4,D,305.7,1140,47.5,72
-15.867,37.835,328.4,D,305.8,1140,33.3,64
-16.018,36.97,329.4,D,305.2,1140,34.3,67
-16.059,36.66,327,D,299,1140,35.8,55
-15.943,37.253,325.3,D,304.4,1140,19.6,49
-16.035,36.729,328.7,D,303.5,1140,32.9,50
-16.044,36.675,328.4,D,299.4,1140,35.9,49
-16.071,36.518,338.3,D,303,1140,62.2,82
-16.074,36.501,337.6,D,304,1140,59.3,81
-16.529,33.748,331.7,D,313.4,1140,12,69
-17.667,25.338,331,D,310.4,1140,28.6,76
-15.819,37.871,328.8,D,307.9,1140,33.4,66
-15.823,37.849,330,D,308.6,1140,39.2,69
-15.994,36.89,324.6,D,303.9,1140,20.2,25
-16.017,36.689,327.8,D,301.8,1140,33.4,61
-16.546,33.513,340.5,D,312.5,1140,30.5,84
-15.823,37.864,329.4,D,308.1,1140,34,67
-16.021,36.701,327.1,D,301.1,1140,29,50
-16.024,36.683,327,D,300.6,1140,29.7,49
-16.507,33.611,328.9,D,308.6,1140,9.9,51
-16.497,33.61,334.9,D,311.9,1140,19.5,75
-16.659,32.549,326.3,D,310.3,1140,6.7,30
-15.982,36.712,327.5,D,303.3,1140,32.5,57
-15.967,36.726,328.1,D,302.4,1140,37.9,61
-15.97,36.709,327.8,D,303.6,1140,35.8,59
-15.917,36.944,326.4,D,306.4,1140,23.1,54
-15.964,36.671,335.6,D,303.8,1140,61.1,78
-15.967,36.653,346.1,D,304.2,1140,107.3,90
-15.97,36.636,332.2,D,302.2,1140,50.5,72
-15.819,37.426,329.6,D,304.8,1140,38.4,67
-15.823,37.405,330.8,D,303.8,1140,44.6,70
-15.976,36.529,325.4,D,303.7,1140,20.4,23
-15.979,36.511,328.6,D,301.6,1140,30.3,57
-15.982,36.494,334.4,D,298.1,1140,49.7,76
-15.879,37.015,326.6,D,305.1,1140,21.3,43
-15.967,36.509,338.2,D,300.5,1140,65.3,81
-15.896,36.844,332.4,D,306.4,1140,48.2,73
-16.582,32.679,355.5,D,308.3,1140,65.7,97
-15.857,36.991,327.7,D,303.1,1140,23.4,53
-16.573,32.678,331.5,D,309.9,1140,15.9,67
-15.878,37.009,326.2,D,305.2,1140,19.1,25
-15.895,36.838,331.8,D,306.1,1140,44.2,65
-15.867,36.853,326.8,D,305.9,1140,17.6,40
-15.889,36.723,333.9,D,304.2,1140,50.9,69
-15.892,36.707,349.3,D,304.4,1140,122.2,92
-15.796,37.191,334.2,D,302.9,1140,61.2,76
-15.886,36.596,326.3,D,305.5,1140,15.3,29
-16.443,33.176,330.8,D,310.6,1140,12.1,64
-17.296,27.02,332.3,D,306.6,1140,29.4,76
-15.706,37.548,328.8,D,305.7,1140,34.5,62
-16.382,33.506,335.2,D,312.6,1140,17.8,76
-16.538,32.493,328.9,D,310.3,1140,8.7,57
-16.264,34.186,333.1,D,311.6,1140,15.7,72
-16.518,32.561,327.5,D,307.2,1140,7.8,34
-16.529,32.492,330.2,D,310,1140,10.2,60
-16.835,30.318,332.5,D,310.1,1140,15.1,73
-15.695,37.539,326.1,D,305.6,1140,25.6,45
-16.682,31.137,328.7,D,311.8,1140,8.7,63
-15.664,37.489,327.5,D,304.2,1140,32.5,58
-15.692,37.325,326.5,D,302.7,1140,35.2,43
-15.787,36.774,333,D,308.6,1140,31.4,73
-16.807,30.192,327.9,D,311.9,1140,7.4,51
-16.359,33.188,328.5,D,310.8,1140,8.7,51
-16.471,32.445,327.7,D,310.2,1140,7,46
-16.473,32.436,332,D,309.3,1140,13.1,69
-16.314,33.41,331.1,D,312.3,1140,10.1,65
-16.318,33.388,330.8,D,312.7,1140,10.1,64
-16.319,33.377,332.9,D,312.9,1140,14.3,70
-16.462,32.444,331.8,D,310.9,1140,12.2,69
-15.651,37.338,334.9,D,303.5,1140,59.9,72
-15.654,37.318,342.7,D,306.5,1140,99.6,87
-15.747,36.785,331.3,D,309.9,1140,26.3,69
-16.326,33.269,337.2,D,311.8,1140,22.2,78
-16.46,32.393,331.3,D,311.9,1140,11.2,67
-15.63,37.376,326.2,D,303.4,1140,30.1,30
-15.638,37.335,330.7,D,307.5,1140,41.9,34
-16.245,33.726,332.6,D,311.3,1140,15,70
-15.614,37.394,326.5,D,304,1140,32.3,49
-17.666,22.352,324.7,D,298.4,1140,48.8,35
-15.64,37.33,331.6,D,308.2,1140,42,41
-15.307,39.153,331.7,D,311.3,1140,53.9,70
-15.617,37.39,331,D,303.9,1140,49.2,68
-16.81,29.508,340.3,D,313.6,1140,27.1,85
-17.651,22.377,337.9,D,303.8,1140,138.2,84
-17.654,22.347,327.6,D,300.6,1140,67.3,49
-15.43,38.144,330,D,311.2,1140,34.6,63
-15.566,37.378,326.5,D,307.3,1140,27.4,35
-15.672,36.765,329,D,308,1140,23,51
-15.552,37.377,333.1,D,307.3,1140,50.8,73
-16.277,32.996,328.1,D,307.3,1140,12.7,35
-16.288,32.925,334.6,D,305.1,1140,19.6,73
-16.321,32.711,334.3,D,304.6,1140,19.6,73
-16.322,32.701,338.3,D,305.6,1140,26.2,80
-15.406,38.115,328.6,D,310.1,1140,27.7,59
-16.05,34.372,334.1,D,316.4,1140,15.1,60
-15.822,35.68,330.6,D,306.3,1140,30.7,43
-15.473,37.599,328.1,D,308.1,1140,25.4,45
-16.647,30.213,329.8,D,310.5,1140,12.2,65
-15.4,38.106,330.1,D,310.7,1140,34.1,64
-15.472,37.613,329.4,D,308,1140,31.9,61
-15.048,39.804,326,D,307.4,1140,38.7,37
-15.053,39.772,335.2,D,307.9,1140,112.3,77
-17.723,20.129,328.7,D,306.6,1140,99,61
-15.338,37.904,329.7,D,309.8,1140,29.6,62
-15.331,37.898,328.6,D,310.1,1140,24.8,55
-15.439,37.197,332.2,D,308.1,1140,52,67
-15.268,38.099,330.5,D,311.5,1140,36.2,64
-15.411,37.207,327.8,D,304.9,1140,33.2,41
-16.581,29.701,361,D,300.9,1140,81.7,100
-16.593,29.613,332.3,D,294.7,1140,20.6,36
-16.594,29.604,339.1,D,295.8,1140,31.4,67
-14.917,39.675,326.2,D,305.7,1140,42.4,35
-16.492,30.013,333.1,D,311.6,1140,14.7,73
-14.921,39.668,328.6,D,306.3,1140,56.5,59
-15.387,36.882,327.8,D,307.1,1140,29.2,30
-14.931,39.354,328.1,D,308.4,1140,32.3,54
-16.87,26.767,338.1,D,309.4,1140,41,82
-15.779,34.33,332.2,D,315.2,1140,15.4,63
-16.457,29.793,327.3,D,309.1,1140,9,48
-14.798,39.806,328.7,D,307.3,1140,53.6,50
-16.358,30.377,328.9,D,311.9,1140,9,61
-15.144,37.757,328.4,D,311.4,1140,27.2,52
-15.845,33.535,346.7,D,310.7,1140,45.3,89
-15.847,33.524,341.7,D,311.7,1140,33.2,84
-15.238,37.141,328.7,D,307.6,1140,34.5,36
-15.242,37.122,331.5,D,306.7,1140,45.5,55
-15.712,34.313,331.2,D,312.8,1140,12,44
-15.835,33.533,337.9,D,308.6,1140,25.4,78
-15.837,33.522,340,D,310.8,1140,30.2,81
-17.219,22.911,328.1,D,303,1140,77.3,33
-14.934,38.767,330,D,311.4,1140,38.8,62
-15.646,34.652,342.7,D,315.2,1140,38,84
-15.648,34.639,351.6,D,316.3,1140,67,93
-16.658,27.57,327.8,D,308.9,1140,12.8,61
-15.122,37.572,338.3,D,310.7,1140,71.7,80
-16.647,27.495,325.9,D,309.1,1140,9.3,51
-16.391,29.415,329.4,D,314.5,1140,8.5,48
-16.419,29.072,333.1,D,314.1,1140,16.3,64
-14.954,38.066,335.1,D,313,1140,56.6,75
-15.586,34.384,362.4,D,313.5,1140,113.8,100
-15.588,34.372,352.5,D,312.7,1140,73.9,94
-15.59,34.36,334.5,D,311.1,1140,22.9,70
-15.816,32.931,334.8,D,312.6,1140,15.4,73
-16.999,23.855,330.9,D,307.3,1140,48.4,73
-14.654,39.599,328.1,D,304.6,1140,51.6,42
-16.986,23.854,328.3,D,307.5,1140,36.7,67
-16.586,27.239,325.6,D,307.6,1140,11,41
-14.945,38.084,330.6,D,312.8,1140,30.6,62
-14.949,38.06,332.1,D,313.5,1140,40.5,67
-16.992,23.85,334.7,D,308.2,1140,66.5,79
-15.838,32.502,328.9,D,311.8,1140,8.1,51
-14.871,38.341,334.3,D,312.8,1140,63.5,70
-14.993,37.646,327.6,D,310.7,1140,21.4,29
-14.728,38.883,332,D,311.3,1140,55,67
-15.52,34.291,340.4,D,312.1,1140,34.5,82
-15.522,34.278,339.7,D,314.6,1140,33.5,81
-14.768,38.588,330.3,D,313.8,1140,44,61
-15.488,34.424,333.7,D,310.6,1140,23.7,66
-15.478,34.423,332.6,D,311.2,1140,20.1,54
-14.723,38.903,329.4,D,311.6,1140,38.9,51
-14.727,38.876,328.9,D,311.5,1140,34.3,46
-14.765,38.58,331,D,314,1140,47.7,62
-15.444,34.321,336.4,D,313.5,1140,22.9,75
-15.911,31.252,332,D,314,1140,11,69
-14.767,38.241,330.4,D,313.8,1140,35.6,61
-15.382,34.638,328.7,D,311.2,1140,14.7,22
-15.695,32.585,350.1,D,312.9,1140,45.5,93
-15.959,30.596,335.8,D,315.8,1140,13.7,77
-15.961,30.586,363.5,D,315.5,1140,73.5,100
-15.656,32.613,327.9,D,311,1140,6.6,45
-15.406,34.048,337.2,D,313.8,1140,26.2,77
-15.359,34.276,345.5,D,310.9,1140,47.9,88
-14.567,38.84,330.8,D,310.3,1140,45.6,60
-14.592,38.704,330.8,D,310.8,1140,48.7,54
-14.582,38.675,334.2,D,312.1,1140,67.9,71
-14.548,38.78,338.1,D,313,1140,94,79
-15.3,34.38,331.7,D,309.4,1140,21.7,63
-15.506,33.087,341.7,D,310,1140,31.8,84
-16.886,22.185,328.2,D,306.1,1140,53.4,68
-16.889,22.155,330.7,D,306,1140,73,73
-14.855,36.93,331.9,D,313.5,1140,31.7,54
-14.581,38.667,333.1,D,312.8,1140,54.8,65
-14.542,38.799,330.2,D,312.6,1140,38.1,57
-14.547,38.772,332.5,D,312.9,1140,53.7,66
-15.477,33.053,330.5,D,309.6,1140,10.5,63
-16.889,22.178,333.1,D,306.2,1140,89.7,78
-16.892,22.148,326.4,D,305.9,1140,46,64
-16.089,28.654,333.4,D,314.9,1140,16.4,73
-15.162,34.792,331.9,D,314.4,1140,15.6,62
-15.246,34.274,338.1,D,313.1,1140,33.6,78
-14.29,39.666,329.9,D,308.3,1140,59.7,45
-16.332,26.503,332.3,D,310.2,1140,23.4,72
-15.225,34.27,352.3,D,312.3,1140,72.1,94
-15.211,34.293,336.8,D,310.7,1140,29.7,72
-15.213,34.28,332.7,D,313,1140,19.4,32
-15.216,34.288,334.3,D,310.5,1140,22.8,45
-15.217,34.276,333.5,D,312.3,1140,19.8,20
-15.219,34.264,341.1,D,314.1,1140,36.8,80
-14.281,39.659,330.5,D,308.9,1140,62,50
-16.039,28.341,330.2,D,312,1140,9.9,42
-15.082,34.786,333.7,D,314,1140,18.4,68
-16.017,28.36,331.2,D,311.2,1140,14.4,64
-16.018,28.349,329.7,D,312,1140,10.8,49
-16.007,28.358,338.3,D,311.3,1140,27.4,81
-16.009,28.348,346.9,D,312,1140,45.5,90
-16.085,27.197,327.4,D,308.9,1140,11.5,55
-14.89,35.116,330.9,D,313.3,1140,11.7,57
-14.888,35.124,335,D,313.7,1140,22.7,71
-15.781,29.11,335.7,D,315.3,1140,19.4,78
-14.478,37.514,328.6,D,309.6,1140,27.7,30
-15.287,32.425,332.2,D,314.5,1140,8.7,68
-15.358,31.886,329.9,D,310.7,1140,12.9,62
-15.833,28.515,334.3,D,312.1,1140,20,75
-15.587,30.042,330.6,D,313.2,1140,11.9,69
-15.771,28.613,328.9,D,311.9,1140,7.4,56
-15.33,31.641,332.1,D,308.5,1140,14.3,69
-15.331,31.632,335.3,D,307.9,1140,19.3,76
-15.351,31.433,330.9,D,309.6,1140,11.8,66
-15.352,31.423,332,D,309.6,1140,12.7,69
-15.898,27.471,336.6,D,310.5,1140,26.9,78
-15.899,27.459,348.1,D,312,1140,56.8,91
-15.336,31.411,333.1,D,311.8,1140,13.3,72
-15.337,31.402,355,D,314.2,1140,55.3,96
-15.686,28.918,343.6,D,313.4,1140,38.5,87
-15.328,31.4,335.2,D,310.2,1140,17.2,76
-15.235,31.968,328.7,D,310.6,1140,9,28
-14.966,33.65,334.5,D,314.8,1140,18.4,70
-15.494,29.984,329.6,D,314.9,1140,9.2,57
-15.214,31.87,330.8,D,311.8,1140,12.7,58
-15.317,31.164,331.1,D,312.7,1140,9.8,67
-15.179,32.042,328.3,D,312.2,1140,6.4,40
-15.213,31.811,333,D,313.9,1140,12.9,69
-15.094,32.484,333,D,312.5,1140,13.1,47
-14.931,33.295,330.9,D,313.9,1140,10.5,53
-16.471,21.067,321.3,D,299.9,1140,48.9,23
-15.345,30.392,327.8,D,308.7,1140,7.3,43
-15.522,29.112,339.1,D,311.9,1140,27.6,82
-15.547,28.923,351.4,D,316.3,1140,48.1,94
-15.548,28.913,336.5,D,314.3,1140,16.8,79
-15.514,29.114,331.2,D,313.7,1140,13.9,63
-15.54,28.925,340.4,D,316.6,1140,26.1,74
-15.541,28.915,335.7,D,316.5,1140,17.9,54
-15.487,29.24,362.5,D,316.5,1140,80.2,100
-15.488,29.231,334.3,D,316.7,1140,16.6,67
-14.871,33.278,332.4,D,312.4,1140,13.2,65
-16.185,22.831,324.4,D,305,1140,25.8,49
-14.326,36.161,355.2,D,309.7,1140,143.2,96
-14.778,33.347,332.9,D,313.1,1140,16.1,67
-15.293,29.849,332.2,D,312.4,1140,14.9,68
-15.386,29.17,332.6,D,317.1,1140,11.2,69
-14.314,36.159,348.6,D,303.5,1140,103.8,91
-14.902,32.408,330.1,D,308.8,1140,15.2,54
-15.252,29.939,330.6,D,311.6,1140,13,52
-15.327,29.33,327.5,D,312.8,1140,7.2,35
-15.266,29.711,329.8,D,312.1,1140,11.9,61
-16.277,21.035,335.3,D,298.4,1140,185,77
-14.916,32.067,332.8,D,315.5,1140,12.3,67
-14.257,36.019,331.1,D,313.1,1140,18,53
-13.981,37.479,328.8,D,309.5,1140,30.3,47
-14.661,33.378,339.9,D,314,1140,33.8,81
-13.968,37.476,330.3,D,310.4,1140,38.1,62
-14.697,33.016,333.7,D,317,1140,12.9,70
-15.779,25.012,330.1,D,310,1140,30.8,71
-14.763,32.525,336.6,D,313.4,1140,17.7,76
-15.089,30.316,328.8,D,307.9,1140,9.9,42
-14.043,36.824,334.7,D,311,1140,44.6,73
-15.776,25.007,326.9,D,310.4,1140,19.4,60
-14.041,36.839,328.9,D,311.3,1140,24,55
-14.044,36.819,329.7,D,310.9,1140,27.4,59
-14.043,36.446,334.9,D,309.1,1140,54.4,74
-13.826,37.606,328,D,309.7,1140,28.7,47
-13.93,37.024,341.9,D,311.5,1140,89.5,85
-14.038,36.457,337.1,D,306,1140,60.8,79
-13.832,37.6,328.8,D,308.6,1140,32.3,57
-13.928,37.038,337.3,D,313,1140,62.5,78
-13.931,37.017,334.3,D,310.8,1140,52,66
-15.085,29.422,330.2,D,312.9,1140,11.2,60
-15.088,29.403,329.1,D,313.1,1140,9.1,35
-13.792,37.592,332.7,D,313.1,1140,49.9,71
-14.524,33.007,332,D,313.3,1140,13.5,65
-14.618,32.396,333.8,D,313.6,1140,14.1,69
-15.037,29.503,337.6,D,314.1,1140,20.8,79
-15.038,29.493,335.2,D,314.6,1140,18.3,74
-13.796,37.252,334.2,D,313.2,1140,50.6,74
-13.841,36.999,327.4,D,306.8,1140,29.6,47
-14.114,35.413,331.7,D,313.1,1140,22.3,66
-14.117,35.397,338.3,D,312.8,1140,42.5,80
-14.636,32.154,331.7,D,310.9,1140,13.5,62
-14.117,35.408,334.3,D,312.6,1140,28.7,74
-13.801,37.247,331.1,D,312.5,1140,39.2,68
-15.521,25.393,327.5,D,311.4,1140,19,60
-14.613,31.885,331.9,D,314.2,1140,9.6,62
-15.011,29.02,327.9,D,312.5,1140,9.3,37
-13.982,35.728,330,D,312.5,1140,23.5,63
-14.595,31.813,332.5,D,316.6,1140,9.3,64
-15.008,28.909,333.7,D,314,1140,18.3,71
-16.012,20.031,325.2,D,304.8,1140,81,65
-15,28.898,333.8,D,313.8,1140,17.1,66
-13.972,35.736,328.2,D,310.8,1140,18,53
-14.368,33.146,330.1,D,314.7,1140,12.3,57
-15.616,23.842,323.9,D,306.4,1140,23.1,43
-16.012,20.023,324.3,D,305,1140,73.3,63
-14.505,32.05,332.4,D,313.9,1140,11.1,64
-15.677,22.795,327,D,307,1140,41.4,67
-14.934,28.77,332.8,D,312.3,1140,17.2,68
-13.498,37.783,327.1,D,309.9,1140,25.6,60
-13.834,35.722,328.2,D,307.7,1140,22.7,54
-13.647,36.76,327.7,D,308.5,1140,36.2,25
-13.638,36.737,331.3,D,308.7,1140,44.3,60
-13.658,36.544,332.7,D,310.4,1140,40.3,69
-15.827,20.086,330.6,D,302.1,1140,137.5,76
-13.657,36.536,328.7,D,309.9,1140,23.7,41
-13.729,35.868,337.5,D,311.7,1140,54.7,80
-15.827,20.079,330,D,302.9,1140,133,75
-13.806,35.332,330.6,D,312.3,1140,19.8,66
-13.808,35.316,332,D,312.9,1140,24.1,70
-14.774,28.806,329.7,D,314.8,1140,9.2,49
-13.767,35.422,332,D,310.6,1140,29.9,66
-13.427,37.335,334,D,310.3,1140,63.1,77
-13.431,37.313,329.3,D,310.6,1140,40.2,67
-13.664,35.891,327.8,D,309.8,1140,25.5,54
-13.667,35.874,330.1,D,308.6,1140,35.1,63
-14.747,28.792,336,D,317.4,1140,16.2,75
-15.153,25.586,331,D,311.7,1140,24.4,70
-13.4,37.331,331.9,D,311.5,1140,48,64
-15.252,24.634,330.8,D,308.7,1140,38.5,72
-13.672,35.887,329.6,D,308.3,1140,31.8,64
-15.156,25.582,330.8,D,311.7,1140,22.8,60
-13.42,37.329,334.7,D,310.9,1140,59.8,64
-15.262,24.631,333,D,308.4,1140,47,76
-13.706,35.455,333.2,D,312.4,1140,29.6,72
-13.641,35.778,338.7,D,309.3,1140,63.4,82
-13.644,35.761,338.4,D,309.4,1140,61.4,81
-13.668,35.613,329.4,D,306.8,1140,27.1,62
-13.671,35.597,350.3,D,308.5,1140,107.4,93
-13.615,35.86,342.5,D,307.4,1140,76.9,86
-13.618,35.843,335,D,309,1140,47.9,65
-13.322,37.334,330.1,D,308.3,1140,41.5,62
-13.456,36.574,337.2,D,311.6,1140,61.1,81
-14.484,30.04,335.3,D,318.1,1140,12.8,73
-15.126,24.942,325.3,D,308.6,1140,16.6,37
-13.451,36.586,330.6,D,309.8,1140,35.9,61
-13.455,36.567,330.2,D,311.8,1140,32.2,65
-15.131,24.953,328,D,308.9,1140,23.8,55
-13.314,37.325,330.4,D,309.1,1140,46.3,70
-13.608,35.561,331.2,D,308.4,1140,33,56
-15.574,20.797,325.9,D,301.7,1140,106.6,39
-13.655,35.127,330.9,D,307.7,1140,27.2,65
-13.575,35.54,331.5,D,311,1140,25.2,68
-13.578,35.524,328.8,D,310.1,1140,16.2,51
-15.154,24.342,324.5,D,307.5,1140,21.4,53
-14.498,29.348,344.5,D,314.6,1140,31.2,87
-14.499,29.338,329.6,D,312.9,1140,6.7,49
-13.777,34.104,334.6,D,313.8,1140,22.8,73
-13.529,35.531,333.3,D,311.7,1140,23.9,48
-14.386,29.89,351,D,314,1140,46.4,93
-13.52,35.541,332,D,312.2,1140,25.2,37
-14.395,29.759,330.1,D,313,1140,9.8,49
-13.339,36.561,357.4,D,312.2,1140,183.8,98
-13.176,37.435,328.6,D,309.8,1140,29.8,34
-13.326,36.559,331,D,312,1140,36.8,69
-13.56,35.15,347.2,D,306.1,1140,83.7,90
-14.756,26.94,338.2,D,317.5,1140,28.9,80
-13.477,35.583,328.9,D,307,1140,27.7,39
-13.836,33.288,332.7,D,316.8,1140,12.9,66
-13.838,33.277,332,D,315.6,1140,13,49
-14.38,29.604,332.8,D,315.3,1140,11.6,66
-13.415,35.812,328.6,D,308.4,1140,25,56
-13.077,37.679,332.8,D,312.1,1140,52.7,75
-13.081,37.655,344.7,D,311.2,1140,126.2,89
-13.343,36.159,327.9,D,310.1,1140,21.3,57
-14.392,29.385,335,D,315.9,1140,13.9,73
-13.759,33.581,331.2,D,315.8,1140,11.1,62
-13.303,36.449,326.9,D,308.5,1140,17.9,48
-13.337,36.169,327.6,D,308.2,1140,20.8,58
-13.399,35.785,327.6,D,307,1140,27,56
-13.071,37.67,338.7,D,312.1,1140,86.5,83
-13.075,37.646,332.3,D,311.8,1140,45.3,74
-13.303,36.219,328.9,D,309,1140,28.9,65
-13.381,35.677,328.2,D,311.1,1140,24.7,45
-13.383,35.66,329.4,D,308.5,1140,25.8,55
-13.212,36.452,338.3,D,311,1140,73.8,82
-13.216,36.433,358.7,D,310.4,1140,196.8,99
-13.308,35.891,330.9,D,308.3,1140,33.3,69
-13.466,34.945,338,D,306.6,1140,46,80
-13.469,34.931,328.9,D,307.9,1140,21.2,57
-13.2,36.45,329.3,D,309.2,1140,37.7,61
-14.356,28.971,331,D,312.9,1140,10.8,62
-14.381,28.714,333.3,D,318.5,1140,10.1,70
-13.213,36.447,343.2,D,311.1,1140,95.3,88
-13.216,36.428,340.5,D,309.6,1140,80.4,82
-13.304,35.885,328.4,D,308.2,1140,26.5,55
-13.433,35.084,327.7,D,304.9,1140,22.1,44
-13.197,36.464,326.6,D,308.3,1140,27.2,38
-13.2,36.445,326.5,D,309.1,1140,27.1,29
-13.436,34.92,329.7,D,307.4,1140,24,62
-14.086,30.575,331.2,D,310.1,1140,14.9,56
-12.948,37.692,331,D,309.5,1140,49.9,72
-13.376,35.15,338.7,D,307.9,1140,49.1,81
-12.934,37.69,332.6,D,310.4,1140,60.3,75
-13.169,36.323,335.6,D,309.9,1140,58.1,78
-13.172,36.304,333,D,308.9,1140,46.5,75
-13.265,35.754,325.4,D,303.3,1140,28.4,29
-13.267,35.737,337,D,304.8,1140,64.2,80
-14.915,24.055,328.1,D,307.2,1140,30,70
-13.157,36.321,334.6,D,310.5,1140,53.7,74
-15.067,22.578,327.3,D,307,1140,43,69
-13.224,35.852,328.5,D,303.9,1140,41.6,62
-13.277,35.534,327.1,D,309.2,1140,21.6,42
-14.066,30.46,335.1,D,313.4,1140,14.1,71
-14.067,30.451,333.4,D,312.6,1140,11.7,66
-13.265,35.532,350.8,D,307.6,1140,111.6,93
-13.237,35.628,334.1,D,309.6,1140,39.2,59
-13.24,35.611,339.7,D,308.4,1140,58.9,83
-13.218,35.844,326.3,D,304,1140,34.8,52
-13.267,35.542,335.4,D,308.9,1140,46.1,77
-13.269,35.525,343.7,D,306.9,1140,79.2,87
-13.242,35.622,340.2,D,308.8,1140,61.9,84
-13.962,30.794,336,D,312.5,1140,16.5,72
-14.294,28.423,333.7,D,315.6,1140,13.8,52
-13.954,30.783,344,D,311.4,1140,30.4,86
-14.283,28.432,334.1,D,316.6,1140,13.9,62
-14.285,28.422,333.8,D,316.9,1140,13,61
-13.086,36.262,347.3,D,306.6,1140,119.5,91
-13.164,35.796,327.2,D,302.3,1140,35.2,56
-12.907,37.229,333.7,D,310.7,1140,46,65
-12.911,37.207,330.8,D,309.6,1140,33.8,33
-12.894,37.226,329.6,D,310.7,1140,28,28
-12.898,37.204,347.5,D,309.2,1140,135,92
-12.884,37.202,329.3,D,309.9,1140,28.9,41
-13.97,30.42,333.9,D,316.9,1140,9.3,65
-14.037,29.951,329.4,D,313.9,1140,8.7,38
-14.221,28.608,336.7,D,313.8,1140,21.5,77
-13.111,35.823,336.7,D,305.2,1140,62.6,69
-14.984,22.087,327.8,D,308.1,1140,38.9,71
-13.142,35.754,327.9,D,309.8,1140,24.8,28
-12.887,37.22,334.5,D,310.7,1140,52.8,68
-12.891,37.198,343.9,D,309.7,1140,109,89
-14.043,29.71,333.5,D,317.5,1140,11.5,67
-14.045,29.701,337.7,D,316.3,1140,17.6,77
-14.286,27.949,364.6,D,310.3,1140,101.8,98
-13.1,35.781,332.2,D,309.9,1140,42.1,58
-13.103,35.764,335.3,D,308,1140,52.7,73
-13.133,35.579,334,D,307.2,1140,42.8,75
-14.97,22.081,327.4,D,308.7,1140,37.1,71
-13.221,34.897,327.8,D,302.1,1140,29.7,53
-12.999,36.165,330.5,D,306.1,1140,52.4,70
-13.2,34.955,326.5,D,305.3,1140,21.3,19
-13.957,29.999,332.4,D,312.6,1140,13.2,63
-13.059,35.736,346.4,D,307.3,1140,97.6,90
-14.397,26.635,358.8,D,312.8,1140,107.2,99
-14.398,26.622,339.9,D,311.1,1140,42.8,83
-14.385,26.647,338,D,311.6,1140,32.6,56
-14.386,26.634,342.2,D,313.8,1140,45,78
-14.388,26.621,335.6,D,312.9,1140,29.4,42
-13.05,35.746,328.8,D,309.3,1140,25.9,58
-13.053,35.728,327,D,307.5,1140,18.1,49
-13.036,35.607,327.3,D,307.7,1140,22.9,54
-13.005,35.721,325.4,D,306,1140,15.1,31
-14.584,24.541,324.1,D,303.4,1140,20.6,46
-12.548,38.226,335.5,D,304.3,1140,94.8,80
-12.628,37.689,332.9,D,309.7,1140,51.2,73
-13.878,29.84,333.3,D,312.6,1140,14.4,68
-12.606,37.735,338.2,D,312.7,1140,85.9,83
-14.069,28.379,332.4,D,318.1,1140,12.5,67
-12.837,36.339,324.1,D,304.2,1140,29.5,42
-13.094,34.826,341.6,D,303.7,1140,72.6,0
-13.977,28.991,334.1,D,320.2,1140,10.2,71
-12.548,38.221,335.2,D,304.1,1140,91.3,80
-13.563,31.832,334.5,D,317.9,1140,11.5,69
